PCA1,PCA2,Cluster
1.250876865111327,0.31481458888149844,1
-1.2813041661819806,2.0381567630653064,2
-0.08695554469133682,0.7956246918059071,2
-1.5193371256498396,-0.6155696590956219,0
-1.2192872226602556,0.8110057459426165,2
0.32497173298437043,-0.4625381217647753,0
-1.2905779586818915,-0.8763333591141436,0
-1.3745455960138613,-1.2374120000938282,0
1.8974809192553712,-1.2498599329097468,1
2.3826432513031084,-0.2095976969413229,1
1.8585779244841487,-0.3970255031557423,1
-1.5910192585467728,2.1932592209398574,2
-1.0105436453688426,0.3025540892043237,2
2.342062203487193,0.15130142510722772,1
-1.4079487922721923,0.5412835217172689,2
2.2245527555507008,-0.8066867247593865,1
-1.1423896924450194,0.3191174672310932,2
1.156813417507228,0.8964426532859984,1
2.317168904383841,-1.236889114603968,1
-0.3580063562492505,1.0413797674791656,2
-0.006593988848272447,0.6133136611966481,2
-0.10724316586538951,-0.49226088750212554,0
0.16555245577288724,0.07143867176163671,2
-1.7418049201718935,1.9859329931898801,2
1.315671603856467,0.06233306432628278,1
2.0862712748748637,0.32666751622895784,1
0.05774772454376342,-0.6276337980656286,0
2.518238748910662,-0.6387458040727243,1
-1.4704010726911738,0.24639306041667663,2
1.9597345259629377,-0.914740732476927,1
2.0770700777238535,-0.4447717275816943,1
1.892953814072177,-0.377997598706222,1
-1.282932345698598,0.37886623773025,2
1.6683743651883751,0.43898783667479574,1
-1.5119571237732665,0.766954475809706,2
2.4174799816951293,-0.21920856559432222,1
-1.2796395956388547,-0.12003503799702409,0
1.7344928061489377,-0.933179236216878,1
1.262304834415264,-0.5999807244772861,1
2.4287519891305114,0.5483746796210411,1
-1.1298890667720607,0.4903478598846657,2
-0.9194084320104756,-0.9044302488954636,0
-0.9660708423446855,1.2854980132408422,2
-1.24927935450402,1.6962997439435372,2
0.08367575369848335,0.22049696836846444,2
0.24737387696771518,2.0278442417639426,2
1.6631381141451063,-1.2514393956365668,1
2.4077375642673746,-1.0657851084454724,1
0.35940045368270823,-1.1898861361784374,0
-0.17688749136647075,0.9962476178393442,2
1.4114770564393755,0.3464304286269921,1
-0.4299157964493124,-0.24097573213818863,0
-0.14165251911912047,0.1881938567904829,2
-1.215733429215973,-1.66969816889605,0
-0.032832755044244766,2.6812754460183617,2
-0.03763379552249624,0.08936242224152702,0
0.36139704628415714,-0.04390079632356143,1
-1.0690314913249999,0.4323335347518779,2
-0.27170889859904696,0.7196788537604331,2
0.20980277294534277,0.6325193708029881,2
1.6137089915184748,-1.0107025650354673,1
-1.5412890431482364,0.2732657540708978,2
0.9588590788864093,2.0876238632866726,2
0.21019003431571082,1.281185414791043,2
-1.2460486053715654,1.532905427388715,2
0.2211102554895763,-0.3986520913151095,0
-0.07294946796897483,-1.6596337468965847,0
0.27583696008218517,0.11307136640691937,0
1.245007835438385,0.03321996374677255,1
-1.4535491376616232,1.0160840823175241,2
-1.4571931025690077,-1.4223097783498773,0
1.2581326446603365,1.5959817865431873,1
0.9662145497022108,-0.7103970961839572,1
0.046021100974912965,-0.16970662111347148,0
-1.126381197496332,-1.1910080257991358,0
-1.26891496387405,-1.2340119525984563,0
-1.4955340252313265,0.9925725783066297,2
1.1305994539043653,-0.23727875136475435,1
-1.4305178704539196,-1.2679874851623805,0
-0.1510571744421877,-1.42439259443322,0
-1.1800371968415764,-0.22936074726841904,0
0.050123333601054476,1.1568140096161663,2
-2.084193371545992,-0.47923623948306543,0
1.0370714960917327,-1.4467537857558248,1
0.009658392356032164,-0.25252967986571895,0
1.1154185971561503,-0.25522082553993114,1
-2.139952259951863,-1.5574642876034077,0
-1.0416277671804544,-0.3213646080914778,0
-1.9009290688297278,-0.39553206520661693,0
-0.26291012246836815,0.3954846895137193,2
0.9676274262217324,2.2243975825643485,2
-1.157044393672391,1.0071281663154383,2
-1.7061030677512232,-1.2019489251377125,0
0.15064919476085925,-1.3740871287831298,0
-0.26919469274925417,2.3845231549883636,2
